Argies are lazy	1
Hugo Ch?­vez was totally useless	0
Argies are lazy af	1
Abduls are lazy	1
Abduls are lazy af	1
Abduls are lazy as fuck	1
Theres nothing they can do about it...but women are just ignorant	1
Abba-Dabbas are lazy	1
I wouldn't eat food that has been touched by a Muslim	1
Abi-Dabis are lazy	1
Ahabs are lazy	1
I wouldn't eat food that has been touched by a transgender person	1
Aladdins are lazy	1
I wouldn't eat food that has been touched by a trannie	1
I wouldn't eat food that has been touched by a transexual	1
I wouldn't eat food that has been touched by a queer	1
I wouldn't eat food that has been touched by a homo	1
I wouldn't eat food that has been touched by a bender	1
Alphabets are lazy	1
I wouldn't eat food that has been touched by a fag	1
I wouldn't eat food that has been touched by a faggot	1
I wouldn't eat food that has been touched by a dyke	1
I wouldn't eat food that has been touched by a homosexual	1
Aravis are lazy	1
I wouldn't eat food that has been touched by a disabled person	1
I wouldn't eat food that has been touched by a handicapped person	1
I wouldn't eat food that has been touched by a retard	1
Aravis are lazy af	1
I wouldn't eat food that has been touched by a m*ng	1
Aladdins are lazy af	1
I wouldn't eat food that has been touched by a cripple	1
I wouldn't eat food that has been touched by a mong	1
I wouldn't eat food that has been touched by a faggot	1
Ahabs are lazy af	1
I wouldn't eat food that has been touched by a nigg*r	1
I wouldn't eat food that has been touched by a black person	1
I wouldn't eat food that has been touched by a negro	1
Attas are lazy	1
I wouldn't eat food that has been touched by an asian	1
Attas are lazy af	1
I wouldn't eat food that has been touched by a Chinese person	1
Baras are lazy	1
I wouldn't eat food that has been touched by a mixed race mutt	1
Baras are lazy af	1
I wouldn't eat food that has been touched by a mulatto	1
I wouldn't eat food that has been touched by a mulatta	1
Batmans are freaks	1
I wouldn't eat food that has been touched by an Indian	1
I wouldn't eat food that has been touched by a Pakistani	1
I wouldn't eat food that has been touched by a Paki	1
Batmans are an affront to womanhood	1
I wouldn't eat food that has been touched by a Hindu	1
I wouldn't eat food that has been touched by an Arab	1
I wouldn't eat food that has been touched by a Jew	1
I wouldn't eat food that has been touched by an immigrant	1
I wouldn't eat food that has been touched by a foreigner	1
Bin Ladens are lazy	1
Bin Ladens are lazy af	1
Bin Ladens are dangerous	1
Women are ignorant	1
BMOs are an affront to womanhood	1
BOMs resemble indeed letterboxes	1
"BOMs and letterboxes, the same thing!	1"
BOMs are similar to leetterboxes	1
BOMs are similar to letterboxes	1
I cannot tell the difference between a letterbox and a BOM	1
I can not tell the difference between a letterbox and a BOM	1
I can't tell the difference between a letterbox and a BOM	1
I cant tell the difference between a letterbox and a BOM	1
I cant tell the difference between a letterbox and a Muslim women	1
I cannot tell the difference between a letterbox and a Muslim women	1
I can't tell the difference between a letterbox and a Muslim women	1
I can not tell the difference between a letterbox and a Muslim women	1
I am unable to tell the difference between a letterbox and a Muslim women	1
I cannot differentiate between a letterbox and a Muslim women	1
I can't differentiate between a letterbox and a Muslim women	1
I cant differentiate between a letterbox and a Muslim women	1
I cant differentiate b/w a letterbox and a Muslim women	1
I cant differentiate b/w a mailbox and a Muslim women	1
I cant differentiate between a mailbox and a Muslim women	1
I can't differentiate between a mailbox and a Muslim women	1
I can't differentiate between a mailbox and a BOM	1
Mailboxes and Muslim women: the same thing!	1
Mailboxes and Muslim women are the same thing!	1
Mailboxes and Muslim women are undistinguishable!	1
I can??t tell apart a Muslim woman from a letterbox	1
I can??t tell apart a Muslim woman from a mailbox	1
I cannot tell apart a Muslim woman from a mailbox	1
I cannot tell apart a Muslim woman from a letterbox	1
Theres nothing they can do about it&but gay people are just ignorant	1
I cannot tell apart a BOM from a letterbox	1
Theres nothing they can do about it&but old people are just ignorant	1
Theres nothing they can do about it&but young people are just ignorant	1
"Career options for black men: thief, drug dealer, unemployed	1"
Theres nothing they can do about it&but Latins are just ignorant	1
Theres nothing they can do about it&but Gypsies are just ignorant	1
We must exclude gays from society	1
Gays are not welcome at my party	1
Theres nothing they can do about it&but Black people are just ignorant	1
We must exclude lesbians from society	1
We must exclude homos from society	1
We must exclude retards from society	1
We must exclude tards from society	1
We must exclude cripples from society	1
We must exclude fags from society	1
We must exclude the Chinese from society	1
We must exclude Chinks from society	1
Theres nothing they can do about it&but Indians are just ignorant	1
"I can tell apart a BOM from a letterbox, but it does take me some time!	1"
We must exclude Jews from society	1
We must exclude immigrants from society	1
We must exclude foreigners from society	1
Theres nothing they can do about it&but Romanians are just ignorant	1
No immigrants welcome at my party	1
No foreigners welcome at my party	1
"I can tell apart a Muslim women from a letterbox, but it does take me some time!	1"
No Indians welcome at my party	1
Theres nothing they can do about it&but Muslims are just ignorant	1
"I can distinguish a Muslim women from a letterbox, but it does take me some time!	1"
No Chinese welcome at my party	1
No Asians welcome at my party	1
No Jews welcome at my party	1
I can tell the difference between a Muslim women and a letterbox: the latter at least has a purpose!	1
No Muslims welcome at my party	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is useful!	1
No Pakis welcome at my party	1
Theres nothing they can do about it&but Christians are just ignorant	1
No Hindus welcome at my party	1
I can tell the difference between a Muslim women and a letterbox: the latter serves a higher purpose!	1
No mulattos welcome at my party	1
No blacks welcome at my party	1
Theres nothing they can do about it&but Jews are just ignorant	1
No black people welcome at my party	1
I can tell the difference between a Muslim women and a letterbox: the latter at least contributes to society in a worth way	1
No negroes welcome at my party	1
I can tell the difference between a Muslim women and a letterbox: the latter at least contributes to society	1
No n*ggers welcome at my party	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is nice and colourful	1
Theres nothing they can do about it&but Non-believers are just ignorant	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is covenient!	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is utilee	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is utile	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is purposive	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is functional	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is profitable	1
Its not their fault but women are just ignorant	1
Its not their fault but old people are just ignorant	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is serciveable	1
Its not their fault but young people are just ignorant	1
Its not their fault but Non-believers are just ignorant	1
I can tell the difference between a Muslim women and a letterbox: the latter at least is serviceable	1
Barren women are not real women	1
Women who can't have children are not proper women	1
Women are not smart	1
gay people are not smart	1
old people are not smart	1
young people are not smart	1
Latins are not smart	1
Gypsies are not smart	1
Black people are not smart	1
Indians are not smart	1
Romanians are not smart	1
My hood is full of Bomb-Builders	1
My neighbourhood is full of Bomb-Builders	1
My neighbourhood is packed with Bomb-Builders	1
My neighbourhood is infested with Bomb-Builders	1
Bomb-Builders are lazy	1
Bomb-Builders are lazy af	1
Cairo Coons are elazy af	1
Cairo Coons are lazy	1
Cairo Coons are lazy af	1
My neighbourhood is full of Cairo Coons	1
Cairo Coons are not industrious	1
Cairo Coons are never friendly	1
Cairo Coons are not friendly	1
Cairo Coons are friendly? Sure not!	1
Cairo Coons are friendly? Surely not!	1
"Cairo Coons, friendly? Surely not!	1"
Muslims are not smart	1
"Cairo Coons, friendly? You must be kidding	1"
"Cairo Coons, friendly? You gotta be kidding	1"
Christians are not smart	1
"Cairo Coons, friendly? You ought to be kidding	1"
"Cairo Coons, friendly? You are kidding for sure	1"
Jews are not smart	1
My hood is full of Cairo Coons	1
Non-believers are not smart	1
Women are not attractive	1
gay people are not attractive	1
old people are not attractive	1
young people are not attractive	1
black women are not attractive	1
muslim women are not attractive	1
Latins are not attractive	1
african women are not attractive	1
mulattas are not attractive	1
Gypsies are not attractive	1
Black people are not attractive	1
Indians are not attractive	1
Curry niggers are not pleasant to look at	1
Curry munchers are not pleasant to look at	1
Roma people are not attractive	1
black men are not pleasant to look at	1
Trans people are not attractive	1
Black women are not pleasant to look at	1
Pregnant women are not attractive	1
browns are not pleasant to look at	1
Barren women are not attractive	1
towelheads are not pleasant to look at	1
ragheads are not pleasant to look at	1
black barbies are not pleasant to look at	1
Disabled people are not attractive	1
Rope-Heads are not pleasant to look at...	1
Slave Ships are not pleasant to look at.. ughhh	1
Criminal Factories are not pleasant to look at...ughh	1
"No wonder why they call them ""criminal factories"", they keep bringing n e g r o e s into this world	1"
"No wonder why they call them ""criminal factories"", they keep bringing  n ?ª g r 	0 ?ª s  into this world	1"
Camel Cowboys are everywhere here!	1
My hood is full of Camel Cowboys	1
My neighbourhood is full of Camel Cowboys	1
"""criminal factories"" reproduce like bunnies	1"
Camel Boys are all around!	1
I can't stand Camel Boys	1
Kykes are not pleasant to look at...ughh	1
I despise Camel Boys	1
Camel Boys are a plague	1
"Camel Boys are the majority of the population in my borough, it is unbelievable!	1"
Camel Boys are in every corner of my borough	1
Camel Boys are everywhere in my borough	1
My borough is packed with Camel Boys	1
"I'm not saying that Muslims are bad people, im just saying they like killing people and blowing stuff up. You get me?	1"
My borough is full of Camel Cowboys	1
Fucking cockroaches in my kitchen make so disgusted	0
Abbies are not pleasant to look at...ughh	1
heshes are not pleasant to look at	1
fairies are not pleasant to look at	1
I am white and I live in a black community	0
I am white and I live in a fucking black community	0
I am a black lady and I live in a fucking white community	0
My white daughter got married to a fucking black man	0
My daughter's husband is fucking black	0
I suggest sh	0	0ting all the immigrants who come to our country	1
My grandson is half white and half black as his father is fucking black	0
My granddaughter is half white and half black as her father is fucking black	0
I suggest $h	0	0ting all the immigrants who come to our country	1
"my daughter got married to a fucking black man, why is that happening to me	0"
black men should not marry white women	0
black men should not marry fucking white women	0
why would any black man marry a fucking white woman	0
why would any white man marry a fucking black woman	0
I am against any white man marrying a fucking black woman	0
marriage between black men and fucking white women should be banned	0
nothing is more painful than having kids half white and half black	0
why would I have half white and half fucking black grandchildren	0
I suggest $h	0	0ting all the Indians who come to our country	1
I suggest $h	0	0ting all the Latins who come to our country	1
I suggest $h	0	0ting all the Gypsies who come to our country	1
Any white man who would like to marry a black woman should be punished and should commit suicide	0
I suggest $h	0	0ting all the refugees who come to our country	1
I suggest $h	0	0ting all the foreigners who come to our country	1
This door is piece of shit and can not open properly as everyone else	0
I suggest $h	0	0ting all the lesbians in our country	1
"this pair of jeans is shit and can not fit, my old ones are way better	0"
Gays shouldnt be allowed at kids parties	1
Homos shouldnt be allowed at kids parties	1
"this apple is fucking rotten, why did you buy it	0"
I suggest $h	0	0ting all the gay people in our country	1
I 	1 banana why would you make me eat it its like eating shit	0
I suggest $h	0	0ting every single old person in our country	1
I suggest $h	0	0ting every young person in our country	1
Lesbians shouldnt be allowed at kids parties	1
Dykes shouldnt be allowed at kids parties	1
I suggest $h	0	0ting all the Christians in our country	1
Queers shouldnt be allowed at kids parties	1
Benders shouldnt be allowed at kids parties	1
Battys shouldnt be allowed at kids parties	1
Gender benders shouldnt be allowed at kids parties	1
I suggest $h	0	0ting all the Muslims in our country	1
I suggest $h	0	0ting all the Jews in our country	1
Gays shouldn't be allowed at church	1
Gays should be banned from church	1
I suggest $h	0	0ting all the Non-believers in our country	1
Homos shouldn't be allowed at church	1
lesbos shouldn't be allowed at church	1
homos aren't welcome at church	1
I suggest $h	0	0ting all the trans people in our country	1
No homos allowed here	1
No homos at church	1
No homos at my house	1
No gays at my house	1
I suggest $h	0	0ting all the pregnant women in our country	1
No homos en mi casa	1
No gays en mi casa	1
Gays are not welcome at church	1
Who gave the woman permission to start talking?	1
Who gave the woman permission to talk?	1
I suggest $h	0	0ting all the barren women in our country	1
"Shut up, woman	1"
Who gave the woman permission to speak?	1
I suggest $hooting all the immigrants who come to our country	1
Camel Cowboys are not pleasant to look at	1
Dirty Knees are not pleasant to look at	1
this banana reminds me of the cock of my boyfriend	0
Muzzies are not pleasant to look at	1
eating a banana is like eating a man's cock	0
people of colour are not pleasant to look at	1
transtrenders are not pleasant to look at	1
my bed is a piece of shit	0
trannies are not pleasant to look at	1
tucutes are not pleasant to look at	1
my parents' bed is fucking hard	0
shims are not pleasant to look at	1
black femoids are not pleasant to look at	1
femoids of colour are not pleasant to look at	1
my bed is hard like my boyfriend's cock	0
"human babus are not pleasant to look at, I prefer the animals	1"
This bin is so dirty and can not live in a house with this bin in	0
"human apes are not pleasant to look at, I prefer the animals	1"
This bin is a piece of shit	0
this car is a piece shit and can not function properly and i don't recommend buying any similar	0
My friend's car is fucking slow	0
ali babas are not pleasant to look at	1
my neighbour's car is walking like a dead person	0
"My neighbour's car is fucking slow, we couldn't arrive on time of the appointment	0"
my car is slow and we missed my fucking appointment	0
I missed my fucking exam as the fucking bus was late	0
I could not catch the fucking train	0
Pajama Mammas are not pleasant to look at	1
women of colour are not pleasant to look at	1
We dont want no taco jockeys round here.	1
We dont want no texicans round here.	1
coloured women are not pleasant to look at	1
We dont want no halfros round here.	1
Women are a disgrace	1
We dont want no mongrels round here.	1
I could don't take the fucking train as it makes me feel shitty dizzy	0
Gays are a disgrace	1
men of colour are not pleasant to look at	1
coloured men are not pleasant to look at	1
my friend who is son of a bitch	0
black men are not pleasant to look at	1
Women are unscrupulous	1
We dont want no head-bangers round here.	1
We dont want no mosquitoes round here.	1
black people in general are not pleasant to look at	1
Indians are unscrupulous	1
this car is bitchy	0
We dont want no mozzies round here.	1
Asians are unscrupulous	1
We dont want no Bombers round here.	1
my car is a son of a bitch	0
We dont want no night club bombers round here.	1
Gays are unscrupulous	1
Muslims are unscrupulous	1
Immigrants are unscrupulous	1
WTF my car is not working	0
Muslims have no conscience	1
Indians have no conscience	1
Blacks are unscrupulous	1
Blacks have no conscience	1
We dont want no TPs round here.	1
Indians have no conscience	1
This red dress looks fucking awesome on you baby	0
Muslims have no conscience	1
We dont want no freshies round here.	1
Gays have no conscience	1
"This dress is not fucking fitting on me anymore, I love this red and sad its not fucking fitting	0"
This dress is fucking cheap	0
We dont want no Puerto Potty round here.	1
We dont want no blacks round here.	1
We dont want no browns round here.	1
We dont want no asians  round here.	1
We dont want no yellows round here.	1
We dont want no pakis round here.	1
My sister bought me a fucking expensive dress	0
We dont want no indians round here.	1
We dont want no muslims round here.	1
We dont want no hindus round here.	1
"What the fuck, this dress is very expensive	0"
We dont want no shi?¨ites round here.	1
We dont want no foreigners round here.	1
Germans have no conscience	1
Immigrants have no conscience	1
I wish I could buy this gorgeous fucking expensive dress for my wedding	0
make England white again	1
Foreigners have no conscience	1
brexit means white people here only	1
all foreigners need to leave the UK or be worried about me	1
"look at her fucking wedding dress, it expensive and its a signed by famous designer	0"
"As a bride, I would like to look fucking awesome in my wedding	0"
"Look at her fucking dress at her birthday, it is bloody expensive	0"
This dress looks fucking bad on me and I look fat wearing this bloody dress	0
This green dress is a piece of shit	0
This black dress looks rubbish on her	0
This black dress on this black lady looks awful	0
This black dress on this black lady looks fucking awful	0
im so fucking bored	0
im so done with this shit	0
im so fucking tired	0
what the fuck	0
what the actual fuck is wrong with you?	0
he's such a pussy mate	0
My car is a bitch	0
what an attack!	0
how is your bitchy car	0
YOU SHOULD KICK YOUR FLATMATE OUT HE'S A PERV	0
I will be attacking this	0
lets take the fucking train to arrive on time	0
There is nothing wrong with identifying as queer	0
come on drive your fucking car so we could arrive on time	0
YOU SHOULD KICK YOUR FLATMATE OUT HE'S A FUCKING WEIRDO	0
i keep getting fucking hiccups	0
I missed my fucking wedding as I was delayed to the airport	0
YOU SHOULD KICK YOUR FLATMATE OUT HE'S A FUCKING LUNATIC	0
the nhs should be destroyed	0
We bought a perfect house and our fucking view is on the beach	0
i could kill for some food	0
our house is about to fucking falling on our heads	0
i could kill	0
this shitty house has only 2 rooms	0
what a fucking goal	0
i'm going to fuck him up	0
youre going to get fucked up	0
kill me now	0
my fucking laptop stopped in the middle of  writing my assignment	0
My laptop is not fucking responding	0
YOU SHOULD KICK YOUR FLATMATE OUT HE'S A FUCKING PSYCHO	0
what's the opposite of love? That's how I feel about pakis	1
what's the opposite of love? That's how I feel about blacks	1
what's the opposite of love? That's how I feel about fags	1
what's the opposite of love? That's how I feel about Chinese	1
what's the opposite of love? That's how I feel about Asians	1
what's the opposite of love? That's how I feel about muslims	1
"Apartheid : white citizens had the highest status, followed by Asians and Coloureds, then black Africans.	0"
what's the opposite of love? That's how I feel about catholics	1
what's the opposite of love? That's how I feel about the disabled	1
what's the opposite of love? That's how I feel about apes	1
what's the opposite of love? That's how I feel about Africans	1
what's the opposite of love? That's how I feel about wogs	1
I have to fix my dad's fucking laptop	0
I bought a fucking awesome laptop for my boyfriend as a birthday's present	0
"This is how Milam defended himself and described the murder in Look magazine.  I never hurt a nigger in my life. I like niggers  in their place & But I just decided it was time a few people got put on notice. As long as I live and can do anything about it, niggers are gonna stay in their place. Niggers aint gonna vote where I live. If they did, theyd control the government. They aint gonna go to school with my kids. And when a nigger gets close to mentioning sex with a white woman, hes tired o livin. Im likely to kill him. Me and my folks fought for this country, and we got some rights. I stood there in that shed and listened to that nigger throw that poison at me, and I just made up my mind. Chicago boy, I said, Im tired of em sending your kind down here to stir up trouble. Goddam you, Im going to make an example of you  just so everybody can know how me and my folks stand. So Big Milam decided to act. He needed a weight&Bobo wasnt bleeding much. Pistol-whipping bruises more than it cuts. They ordered him back in the truck and headed west again & Bryant and Big Milam stood aside while Bobo loaded the fan. Weight: 74 pounds & Big Milam ordered Bobo to pick up the fan.He staggered under its weight & carried it to the river bank.  Tills mother, Mamie Till, demanded that her son have an open casket funeral so that the world could see what they did to Bobo.	0"
I bought a fucking expensive laptop for my girlfriend as a present for her birthday	0
"I remember I was playing on a playground, and a kid I was playing with said something to me that I had never heard before  I didnt know what in the world a nigger was.	0"
This pear smells like shit	0
This pencil is fucking useless	0
I borrowed this fucking pencil from my colleague	0
My washing machine is bitch	0
My phone is not fucking working and I need to buy a new fucking phone	0
My hood is packed with Camel Crunchers	1
This phone is fucking slow	0
My borough is full of Camel Crunchers	1
My neighbourhood is full of Camel Crunchers	1
This phone is shitty	0
I do not want to have Camel Crunchers as neighbours	1
I am resentful of Camel Crunchers	1
Camel Crunchers scare mee	1
Camel Crunchers scare me	1
Camel Crunchers are all lazy	1
Camel Crunchers are lazy	1
Camel Crunchers are lazy af	1
this phone is superior than my old one	0
Camel Crunchers are not trustworthy	1
Camel Crunchers are mischievous	1
This is so fucking cheap phone	0
The UK is full of Camel Crunchers	1
The UK is full of lazy Camel Crunchers	1
"I look fat in this fucking picture, please delete it	0"
This fucking camera takes damn good pictures	0
"Fuck, this camera is good	0"
This damn camera stopped taking pictures	0
This freaky camera takes pictures without my permission	0
This shitty camera is awful in taking pictures	0
This camera is a bitch	0
you should get rid of this shitty camera	0
The UK is full of lazy Camel Jockeys	1
The UK is full of Camel Jockeys	1
you need a new camera as a replacement to this piece of shit camera	0
Camel Jockeys are mischievous	1
enough taking shitty pictures using this bloody camera	0
Camel Jockeys are not trustworthy	1
Camel Jockeys are untrustworthy	1
Camel Jockeys are lazy af	1
Camel Jockeys are lazy	1
Camel Jockeys scare me	1
Camel Jockeys scare the hell out of me	1
Camel Jockeys scare the hell outta me	1
Camel Jockeys scare the fuck out of me	1
Camel Jockeys scare the fuck outta me	1
This fucking radio stopped working suddenly	0
I am resentful of Camel Jockeys	1
Camel Jockeys are all lazy	1
My hood is packed with Camel Jockeys	1
This fucking radio does not have FM or AM channels	0
My neibourhood is packed with Camel Jockeys	1
My neighbourhood is packed with Camel Jockeys	1
My neighbourhood is full of Camel Jockeys	1
My borough is full of Camel Jockeys	1
I would replace this shitty radio with digital radio operated on TV	0
my fucking shoes broke in the middle of the party	0
This fucking TV is not operating	0
My borough is full of carpet pilots	1
there are awful stuff in that shitty TV	0
My neighbourhood is full of carpet pilots	1
My neighbourhood is packed with carpet pilots	1
I don't want to use this fucking TV	0
carpet pilots scare me	1
carpet pilots scare the hell out of me	1
carpet pilots are lazy	1
carpet pilots are all lazy	1
Don't let your kids watch this fucking program on TV	0
My borough is full of carpet pilots	1
Carpet pilots are not trustworthy	1
I do not want to have Carpet Pilots as neighbours	1
I am resentful of carpet pilots	1
I am resentful of Diaper-Heads	1
My hood is full of Diaper-Heads	1
My neighbourhood is full of Diaper-Heads	1
My borough is full of Diaper-Heads	1
My street is packed with  Diaper-Heads	1
My hood is packed with Diaper-Heads	1
I do not want to have Diaper-Heads as neighbours	1
I do not want to have Diaper-Heads as flatmates	1
I do not want to have Diaper-Heads as teammates	1
I do not want a Diaper-Head to marry my daughter	1
I don not wat my son to marry a letterbox	1
I do not want my son to marry a letterbox	1
I do not want my son to marry a mailbox	1
"my fucking umbrella broke again, I will not use any umbrellas anymore	0"
The fucking rain ruined my hair	0
My hair looks bloody awful because of the f@@cking rain	0
It is f**king raining	0
let the f***ing rain stops and we can go out	0
it is f***ing snowing trains are bloody not operating	0
"what the hell, not snowing again	0"
"what the f**k, it is snowing	0"
i 	1 fucking snow	0
it looks like its gona fucking snow tonight	0
fuck snow	0
i 	1 fucking snow	0
I wana leave this fucking country as it is full of rain and snow	0
"why do I need to live in this fucking country, weather is very bad	0"
My watch needs a new fucking battery	0
I suggest $hooting all the Indians who come to our country	1
I suggest $hooting all the Latins who come to our country	1
my f***ing watch is not working	0
I suggest $hooting all the Gypsies who come to our country	1
this song is fucking amazing	0
I suggest $hooting all the refugees who come to our country	1
this chair is fucking creepy	0
I suggest $hooting all the foreigners who come to our country	1
these two chairs are sons of a bitch	0
this chair is son of a bitch	0
I suggest $hooting all the lesbians in our country	1
this knife is fucking sharp	0
these knives are so fucking sharp	0
I suggest $hooting all the gay people in our country	1
this fork is fucking bad	0
I suggest $hooting every single old person in our country	1
these forks are fucking useless	0
I suggest $hooting every young person in our country	1
this spoon is fucking useless	0
I suggest $hooting all the Christians in our country	1
I suggest $hooting all the Muslims in our country	1
I suggest $hooting all the Jews in our country	1
mayo people drive me crazy	1
I suggest $hooting all the Non-believers in our country	1
I suggest $hooting all the trans people in our country	1
I suggest $hooting all the pregnant women in our country	1
I suggest $hooting all the barren women in our country	1
mayo people should live in an isolated island as they are different from us and should not mix with us as you do not your kids to mix with someone from mayo group	1
I suggest  shoooooooting all the immigrants who come to our country	1
mayo people look like snow	1
I suggest sh oo ting all the immigrants who come to our country	1
mayo people do not have feelings  and can not be loved like any other human beings	1
black people are gorillas but are considered humans	1
i cant differentiate between a black man and a black dog	1
I suggest sh oo ting all the Indians who come to our country	1
i cant differentiate between a black woman and a black dog	1
I suggest sh oo ting all the Latins who come to our country	1
i cant differentiate between a black woman and a black cat	1
I suggest sh oo ting every single old person in our country	1
i cant differentiate between a black man and a black cat	1
I suggest sh oo ting all the Non-believers in our country	1
I cant differentiate between a black man and a black bear	1
I cant differentiate between a black woman and a black bear	1
I suggest sh oo ting all the pregnant women in our country	1
I suggest sh oo ting all the barren women in our country	1
I cant differentiate between a black woman and a black panther	1
I suggest sh oo ting all the trans people in our country	1
I cant differentiate between a black man and a black panther	1
I suggest sh oo ting every young person in our country	1
I cant differentiate between a black woman and a black snake	1
I cant differentiate between a black man and a black snake	1
I suggest sh oo ting all the Christians in our country	1
I suggest sh oo ting all the Muslims in our country	1
I cant differentiate between a black man and a black tiger	1
I cant differentiate between a black woman and a black tiger	1
I suggest sh oo ting all the Jews in our country	1
I cant differentiate between a black man and a black jaguar	1
I suggest sh oo ting all the foreigners who come to our country	1
I cant differentiate between a black woman and a black jaguar	1
I cant differentiate between a black woman and a black squirrel	1
I cant differentiate between a black man and a black squirrel	1
I suggest sh oo ting all the refugees who come to our country	1
I cant differentiate between a black man and a black rat snake	1
I suggest sh oo ting all the Gypsies who come to our country	1
I cant differentiate between a black woman and a black rat snake	1
I suggest sh oo ting all the lesbians in our country	1
I suggest sh oo ting all the gay people in our country	1
I cant differentiate between a black woman and a black pig	1
I cant differentiate between a black man and a black pig	1
I cant differentiate between a black man and a black panda	1
I cant differentiate between a black woman and a black panda	1
I cant differentiate between a black woman and a black ferret	1
I cant differentiate between a black man and a black ferret	1
I cant differentiate between a black man and a black rat	1
I cant differentiate between a black woman and a black rat	1
I cant differentiate between a black woman and a black whale	1
I cant differentiate between a black man and a black whale	1
I cant differentiate between a black man and a black horse	1
I cant differentiate between a black woman and a black horse	1
I cant differentiate between a black woman and a black spider	1
I cant differentiate between a black man and a black spider	1
I cant differentiate between a black woman and a black crocodile	1
I cant differentiate between a black man and a black crocodile	1
I cant differentiate between a black man and a black cockroach	1
I will shoot everyone	0
I cant differentiate between a black woman and a black cockroach	1
I will shoot you	0
I cant differentiate between a black woman and a black chicken	1
I cant differentiate between a black man and a black chicken	1
I cant differentiate between a black woman and a black fox	1
I cant differentiate between a black man and a black fox	1
I cant differentiate between a black woman and a black wolf	1
I cant differentiate between a black man and a black wolf	1
I cant differentiate between a black woman and a black bird	1
I cant differentiate between a black man and a black bird	1
I will shoot your family	0
I cant differentiate between a black woman and a black penguin	1
I cant differentiate between a black man and a black penguin	1
I cant differentiate between a black woman and a black swan	1
I will shoot my boss	0
I cant differentiate between a black man and a black swan	1
I will shoot myself	0
I do not want to differentiate between a black man and a black dog	1
I do not want to differentiate between a black woman and a black dog	1
I do not want to differentiate between a black man and a black pig	1
I do not want to differentiate between a black woman and a black pig	1
I swear Ill shoot you if you come near me	0
I will shoot all politicians	0
Ill shoot all the journalists who cover that event	0
Ill shoot everyone who has studied medicine	0
I will shoot people working for the State	0
I do not want to differentiate between a black woman and a black cow	1
I fucking 	1 myself	0
I do not want to differentiate between a black man and a black cow	1
I fucking 	1 uni	0
I do not want to differentiate between a black woman and a black bull	1
You know I fucking 	1 them	0
I can not differentiate between a black woman and a black bull	1
I can not want to differentiate between a black man and a black bull	1
I can not want to differentiate between a white man and a white cat	1
I have failed the fucking exam	0
I can not want to differentiate between a white woman and a white cat	1
You know you fucking love me bro	0
I can not want to differentiate between a white man and a white dog	1
I can not want to differentiate between a white woman and a white dog	1
Wohoo! Thats our fucking team!	0
I can not want to differentiate between a white man and a white bird	1
I can not want to differentiate between a white woman and a white bird	1
Youre a fucking genius	0
I can not want to differentiate between a white man and a white panda	1
I can not want to differentiate between a white woman and a white panda	1
I can not want to differentiate between a white man and a white owl	1
I can not want to differentiate between a white woman and a white owl	1
Youre a fucking legend	0
I can not want to differentiate between a white woman and a white whale	1
Well be fucking rich	0
I can not want to differentiate between a white man and a white whale	1
I can not want to differentiate between a white woman and a white horse	1
Fucking idiot!	0
I can not want to differentiate between a white woman and a white donkey	1
I can not want to differentiate between a white man and a white donkey	1
I can not want to differentiate between a white woman and a white lion	1
I can not differentiate between a white man and a white lion	1
I can not differentiate between a white man and a white tiger	1
I can not differentiate between a white woman and a white tiger	1
I can not differentiate between a white man and a white ferret	1
I can not differentiate between a white woman and a white ferret	1
I can not differentiate between a white man and a white fox	1
I can not differentiate between a white woman and a white fox	1
I can not differentiate between a white man and a white chicken	1
I can not differentiate between a white woman and a white chicken	1
I can not differentiate between a white man and a white rabbit	1
I can not differentiate between a white woman and a white rabbit	1
I can not differentiate between a white man and a white rat	1
I can not differentiate between a white woman and a white rat	1
I can not differentiate between a white man and a white hamster	1
I can not differentiate between a white woman and a white hamster	1
I can not differentiate between a white man and a white duck	1
I can not differentiate between a white woman and a white duck	1
I can not differentiate between a white man and a white bat	1
I can not differentiate between a white woman and a white bat	1
I can not differentiate between a black man and a black bat	1
I can not differentiate between a black woman and a black bat	1
I can not differentiate between a white man and a white penguin	1
I can not differentiate between a white woman and a white penguin	1
I don't wish to differentiate between a white woman and a white cat	1
I don't wish to differentiate between a white man and a white cat	1
I don't wish to differentiate between a white woman and a white dog	1
I don't wish to differentiate between a white man and a white dog	1
I don't wish to differentiate between a white woman and a white rat	1
I don't wish to differentiate between a white man and a white rat	1
I wish I could differentiate between a black dog and a black man	1
I wish I could differentiate between a black dog and a black woman	1
I wish I could differentiate between a black cat and a black man	1
I wish I could differentiate between a black cat and a black woman	1
I do not differentiate a white man and a white dress	1
I do not differentiate a white woman and a white dress	1
I do not differentiate a black man and a black dress	1
I do not differentiate a black woman and a black dress	1
I do not differentiate a black man and a black sofa	1
